id_conf,run_id,mutation,neighbor,H,stop,nb solutions,hv,spacing,duration_batch
130,1,0.1,0.1,8,500,75,0.5947569043211982,0.0937107390966126,45.88969869613648
130,2,0.1,0.1,8,500,46,0.5580885471030003,0.1275159604620281,45.88969869613648
130,3,0.1,0.1,8,500,65,0.5892469041265932,0.12066996766360147,45.88969869613648
130,4,0.1,0.1,8,500,67,0.5845590198948439,0.09811107021806731,45.88969869613648
133,0,0.2,0.05,8,500,54,0.5900858945734039,0.0927181941252971,37.20826635360718
133,1,0.2,0.05,8,500,67,0.6011313593345996,0.08060495392938241,37.20826635360718
133,2,0.2,0.05,8,500,279,0.5987778244253774,0.07679326130041864,37.20826635360718
133,3,0.2,0.05,8,500,69,0.5853339519076085,0.07585101356575841,37.20826635360718
133,4,0.2,0.05,8,500,230,0.6033686616779177,0.06967823881838918,37.20826635360718
135,0,0.2,0.15,8,500,83,0.5780407403090057,0.09211406178460813,25.18443841934204
135,1,0.2,0.15,8,500,54,0.5884305242771307,0.10388371618789469,25.18443841934204
135,2,0.2,0.15,8,500,45,0.5834224357826377,0.08573132715239644,25.18443841934204
135,3,0.2,0.15,8,500,78,0.5849985355214369,0.10341828051992076,25.18443841934204
135,4,0.2,0.15,8,500,78,0.6065325893657124,0.09764378101267125,25.18443841934204
132,0,0.1,0.2,8,500,132,0.6001133530109743,0.08386891456932673,45.20869669914246
132,1,0.1,0.2,8,500,172,0.5691201355956392,0.06721776209749783,45.20869669914246
132,2,0.1,0.2,8,500,48,0.5566638068101412,0.12218628702756815,45.20869669914246
132,3,0.1,0.2,8,500,231,0.5750078868795084,0.0735949616369462,45.20869669914246
132,4,0.1,0.2,8,500,48,0.570464686498573,0.12592808171070102,45.20869669914246
124,0,0.4,0.2,25,200,80,0.5938981591730325,0.08895809754129543,138.57148394584655
124,1,0.4,0.2,25,200,121,0.6017640823712923,0.08684391426343965,138.57148394584655
124,2,0.4,0.2,25,200,91,0.5899367042707094,0.09806754061028998,138.57148394584655
124,3,0.4,0.2,25,200,123,0.5813021110913869,0.09190613476998621,138.57148394584655
124,4,0.4,0.2,25,200,178,0.6045285839687957,0.0699705472904397,138.57148394584655
134,0,0.2,0.1,8,500,70,0.5843156535036171,0.09234077253678452,45.253806066513064
134,1,0.2,0.1,8,500,58,0.5978255070642953,0.08728992437522069,45.253806066513064
134,2,0.2,0.1,8,500,74,0.5855399401986512,0.1057105433169615,45.253806066513064
134,3,0.2,0.1,8,500,78,0.5840665110876699,0.08091043344651082,45.253806066513064
134,4,0.2,0.1,8,500,58,0.5583697399493205,0.10996327457401961,45.253806066513064
136,0,0.2,0.2,8,500,68,0.5667905882745771,0.09509732497405676,45.71103420257568
136,1,0.2,0.2,8,500,162,0.6006166173637941,0.06627547606147549,45.71103420257568
136,2,0.2,0.2,8,500,119,0.5809236883390525,0.09703594542374033,45.71103420257568
136,3,0.2,0.2,8,500,89,0.5981670834969383,0.09334885464909633,45.71103420257568
136,4,0.2,0.2,8,500,53,0.5549199822011014,0.15859858235468655,45.71103420257568
140,0,0.4,0.2,8,500,75,0.6023025720970894,0.08916782460458404,21.502516889572142
140,1,0.4,0.2,8,500,51,0.5859893178086163,0.12124571659877852,21.502516889572142
140,2,0.4,0.2,8,500,144,0.5987209275720108,0.06276211449335617,21.502516889572142
140,3,0.4,0.2,8,500,166,0.6220333425095785,0.05412232897311289,21.502516889572142
140,4,0.4,0.2,8,500,149,0.5911390743142707,0.07073866406765496,21.502516889572142
138,0,0.4,0.1,8,500,48,0.5807519370739846,0.12467129976158453,43.93461809158325
138,1,0.4,0.1,8,500,75,0.5842596432479332,0.08810615003051966,43.93461809158325
138,2,0.4,0.1,8,500,100,0.603202637833006,0.07129451446825007,43.93461809158325
138,3,0.4,0.1,8,500,47,0.5736638100616581,0.1106379279817345,43.93461809158325
138,4,0.4,0.1,8,500,107,0.5936315630114034,0.0959876356177493,43.93461809158325
137,0,0.4,0.05,8,500,155,0.6353513511249776,0.07135809165190933,44.750408506393434
137,1,0.4,0.05,8,500,97,0.6016190309398594,0.06812037368690667,44.750408506393434
137,2,0.4,0.05,8,500,148,0.6127630265205001,0.07486390521923264,44.750408506393434
137,3,0.4,0.05,8,500,149,0.5812269439182065,0.0805565677429062,44.750408506393434
137,4,0.4,0.05,8,500,163,0.6038183140413275,0.08140652131826397,44.750408506393434
139,0,0.4,0.15,8,500,183,0.5898692549456288,0.06383181451579992,39.848794031143186
139,1,0.4,0.15,8,500,103,0.6005168706142155,0.09237656251148572,39.848794031143186
139,2,0.4,0.15,8,500,79,0.6078025631345736,0.11341613021335957,39.848794031143186
139,3,0.4,0.15,8,500,253,0.619082550643172,0.05929945198943978,39.848794031143186
139,4,0.4,0.15,8,500,190,0.6096618944339267,0.05574656260677339,39.848794031143186
142,0,0.5,0.1,8,500,96,0.59821550631231,0.08543126100092874,39.73944616317749
142,1,0.5,0.1,8,500,99,0.5926725654538093,0.0744800430748168,39.73944616317749
142,2,0.5,0.1,8,500,76,0.5983122812607317,0.08141099950983609,39.73944616317749
142,3,0.5,0.1,8,500,55,0.591750482227016,0.1499724462023943,39.73944616317749
142,4,0.5,0.1,8,500,52,0.5760783193761466,0.09925799462010892,39.73944616317749
141,0,0.5,0.05,8,500,187,0.6124965080988763,0.07683401037841732,44.50373749732971
141,1,0.5,0.05,8,500,135,0.6196595532019608,0.06117247384903293,44.50373749732971
141,2,0.5,0.05,8,500,143,0.6293964130268134,0.0571201969375168,44.50373749732971
141,3,0.5,0.05,8,500,137,0.6011791489607977,0.0665246482076121,44.50373749732971
141,4,0.5,0.05,8,500,107,0.5974189727598784,0.07356843737437375,44.50373749732971
145,0,0.1,0.05,10,500,108,0.5712670822763314,0.09248879988413823,30.024524450302124
145,1,0.1,0.05,10,500,214,0.5802954504552426,0.06562562590115033,30.024524450302124
145,2,0.1,0.05,10,500,64,0.5540626314883658,0.12335837173049537,30.024524450302124
145,3,0.1,0.05,10,500,99,0.5839817174685819,0.08366062874786892,30.024524450302124
145,4,0.1,0.05,10,500,299,0.5639518044612353,0.0561556350066319,30.024524450302124
143,0,0.5,0.15,8,500,67,0.5965830739588058,0.08171476072155492,45.52024760246277
143,1,0.5,0.15,8,500,163,0.6055219363702441,0.0672767157479808,45.52024760246277
143,2,0.5,0.15,8,500,100,0.6140016342904443,0.09892368755424794,45.52024760246277
143,3,0.5,0.15,8,500,60,0.5841055398753391,0.11065784841848264,45.52024760246277
143,4,0.5,0.15,8,500,49,0.5892086698461576,0.11938757300312054,45.52024760246277
126,0,0.5,0.1,25,200,209,0.6082942241276759,0.06094551316789446,149.84802527427672
126,1,0.5,0.1,25,200,138,0.6033858253602734,0.09313941856808988,149.84802527427672
126,2,0.5,0.1,25,200,58,0.5926979183621959,0.0926998664679298,149.84802527427672
126,3,0.5,0.1,25,200,118,0.5955897847484259,0.07984803948312397,149.84802527427672
126,4,0.5,0.1,25,200,201,0.6096722515896381,0.06371341184126494,149.84802527427672
144,0,0.5,0.2,8,500,168,0.5899921704231759,0.06879843891380807,44.829439878463745
144,1,0.5,0.2,8,500,112,0.589706627270595,0.09053548051781252,44.829439878463745
144,2,0.5,0.2,8,500,64,0.5733314813869579,0.09076204733113406,44.829439878463745
144,3,0.5,0.2,8,500,160,0.6069831508818404,0.06121686020313411,44.829439878463745
144,4,0.5,0.2,8,500,220,0.612467159733464,0.05774655968268519,44.829439878463745
127,0,0.5,0.15,25,200,61,0.5904637100356066,0.11142793684199952,152.19022283554077
127,1,0.5,0.15,25,200,165,0.6145384475122982,0.0670794387082118,152.19022283554077
127,2,0.5,0.15,25,200,184,0.6078459360011317,0.06393651076410131,152.19022283554077
127,3,0.5,0.15,25,200,221,0.5977488955534962,0.05907218535385991,152.19022283554077
127,4,0.5,0.15,25,200,191,0.5953332906036732,0.07444619248186908,152.19022283554077
151,0,0.2,0.15,10,500,72,0.5876909667507372,0.09524526359663957,30.426009464263917
151,1,0.2,0.15,10,500,61,0.5630535492103262,0.1576997071042282,30.426009464263917
151,2,0.2,0.15,10,500,64,0.5907014907315388,0.10642834318968404,30.426009464263917
151,3,0.2,0.15,10,500,95,0.5512651161886296,0.08660902946285501,30.426009464263917
151,4,0.2,0.15,10,500,141,0.6006292222782128,0.0876534807744936,30.426009464263917
128,0,0.5,0.2,25,200,115,0.5992518354489244,0.08082685797515679,153.16113538742064
128,1,0.5,0.2,25,200,150,0.6032839068395893,0.062372567539841196,153.16113538742064
128,2,0.5,0.2,25,200,28,0.5609635735442328,0.10745509112956886,153.16113538742064
128,3,0.5,0.2,25,200,61,0.5881272999772664,0.14289067905582523,153.16113538742064
128,4,0.5,0.2,25,200,259,0.6136944449416674,0.0564824325797183,153.16113538742064
146,0,0.1,0.1,10,500,68,0.5636925406080268,0.10652928740487928,65.49151544570923
146,1,0.1,0.1,10,500,39,0.583139340674192,0.17567653221238297,65.49151544570923
146,2,0.1,0.1,10,500,65,0.5961258935170595,0.10421191608559259,65.49151544570923
146,3,0.1,0.1,10,500,230,0.6109169651241363,0.05353486759921593,65.49151544570923
146,4,0.1,0.1,10,500,67,0.5865998029818116,0.09373726879411669,65.49151544570923
148,0,0.1,0.2,10,500,176,0.5895527326033076,0.05846998705745871,60.57959928512573
148,1,0.1,0.2,10,500,84,0.5363161058263802,0.0995421727877632,60.57959928512573
148,2,0.1,0.2,10,500,88,0.5688187900670189,0.08951573819274782,60.57959928512573
148,3,0.1,0.2,10,500,122,0.580600983837399,0.08402065811851268,60.57959928512573
148,4,0.1,0.2,10,500,43,0.5883560374055354,0.14077517258707375,60.57959928512573
147,0,0.1,0.15,10,500,122,0.5858289805889293,0.08022055609809946,66.83378829956055
147,1,0.1,0.15,10,500,135,0.5884034885178959,0.0770674484834256,66.83378829956055
147,2,0.1,0.15,10,500,153,0.5809316223337992,0.10289304279901546,66.83378829956055
147,3,0.1,0.15,10,500,42,0.5822936192247519,0.1108411877281634,66.83378829956055
147,4,0.1,0.15,10,500,31,0.5809631049193268,0.16623776750216446,66.83378829956055
149,0,0.2,0.05,10,500,120,0.5532286592382748,0.11143220663190226,60.46884713172913
149,1,0.2,0.05,10,500,156,0.5987391304635886,0.07536342042160583,60.46884713172913
149,2,0.2,0.05,10,500,104,0.5464519591794165,0.0896430764438355,60.46884713172913
149,3,0.2,0.05,10,500,134,0.5651879523824571,0.08761052574922391,60.46884713172913
149,4,0.2,0.05,10,500,133,0.5719778087290286,0.07696949776208908,60.46884713172913
150,0,0.2,0.1,10,500,106,0.5964774072759913,0.09352316706622965,65.55218820571899
150,1,0.2,0.1,10,500,107,0.5885621160743697,0.08458104157633717,65.55218820571899
150,2,0.2,0.1,10,500,61,0.588555490821335,0.09777589147426367,65.55218820571899
150,3,0.2,0.1,10,500,56,0.5745184549275907,0.08825226688262743,65.55218820571899
150,4,0.2,0.1,10,500,67,0.5856193008777546,0.09452670664745773,65.55218820571899
156,0,0.4,0.2,10,500,215,0.5981335202793473,0.05630830535195637,35.79048914909363
156,1,0.4,0.2,10,500,246,0.6083380698149433,0.05764321598505516,35.79048914909363
156,2,0.4,0.2,10,500,125,0.6059864762165078,0.07846681591156653,35.79048914909363
156,3,0.4,0.2,10,500,228,0.6175793379648428,0.047324128571282105,35.79048914909363
156,4,0.4,0.2,10,500,93,0.5965942361439056,0.08424820023693314,35.79048914909363
152,0,0.2,0.2,10,500,65,0.5964027751287139,0.14333697063922043,67.01878161430359
152,1,0.2,0.2,10,500,84,0.5984683161023835,0.1038099275165631,67.01878161430359
152,2,0.2,0.2,10,500,109,0.5789104246259364,0.08759337709831232,67.01878161430359
152,3,0.2,0.2,10,500,151,0.6032895219203517,0.06945839084841994,67.01878161430359
152,4,0.2,0.2,10,500,79,0.5775804809969106,0.08483917837872135,67.01878161430359
153,0,0.4,0.05,10,500,245,0.5957439980805669,0.06914123868714064,66.72702598571777
153,1,0.4,0.05,10,500,106,0.5723589713456302,0.07672807126853676,66.72702598571777
153,2,0.4,0.05,10,500,71,0.5429185466489193,0.10733964578686132,66.72702598571777
153,3,0.4,0.05,10,500,208,0.5926973186210367,0.06738737161359856,66.72702598571777
153,4,0.4,0.05,10,500,144,0.5910432402418392,0.07405215207144197,66.72702598571777
154,0,0.4,0.1,10,500,133,0.6066151590253522,0.07006735404162595,66.14260053634644
154,1,0.4,0.1,10,500,158,0.6076544912173169,0.06471403735338742,66.14260053634644
154,2,0.4,0.1,10,500,151,0.60233485654793,0.0657868855428474,66.14260053634644
154,3,0.4,0.1,10,500,145,0.5844430182248319,0.08652858420866721,66.14260053634644
154,4,0.4,0.1,10,500,72,0.6028630991545527,0.09489553757643379,66.14260053634644
159,0,0.5,0.15,10,500,214,0.6016164268166853,0.05763063685667054,48.48700003623962
159,1,0.5,0.15,10,500,53,0.5660682646194307,0.1130596305847969,48.48700003623962
159,2,0.5,0.15,10,500,94,0.6042297087666496,0.10539648898564427,48.48700003623962
159,3,0.5,0.15,10,500,181,0.604760202091595,0.06474943295055066,48.48700003623962
159,4,0.5,0.15,10,500,131,0.5851260165323467,0.07157654437532524,48.48700003623962
155,0,0.4,0.15,10,500,87,0.5960249114403686,0.09637021845113099,66.4230932712555
155,1,0.4,0.15,10,500,168,0.6048643775700185,0.07055930578000692,66.4230932712555
155,2,0.4,0.15,10,500,128,0.60528450749176,0.06959614178052752,66.4230932712555
155,3,0.4,0.15,10,500,70,0.5976881568579349,0.09183336773935884,66.4230932712555
155,4,0.4,0.15,10,500,47,0.5966414582415156,0.13319227857074376,66.4230932712555
157,0,0.5,0.05,10,500,253,0.6115389249899915,0.06304272874177244,65.9716826915741
157,1,0.5,0.05,10,500,133,0.6039434115913563,0.06911383693677924,65.9716826915741
157,2,0.5,0.05,10,500,173,0.5969023172194802,0.07341137642397091,65.9716826915741
157,3,0.5,0.05,10,500,170,0.596967249025451,0.08599913683322155,65.9716826915741
157,4,0.5,0.05,10,500,111,0.5831345716088339,0.09349413372562418,65.9716826915741
158,0,0.5,0.1,10,500,139,0.603754005356684,0.08448584292571508,65.02935838699341
158,1,0.5,0.1,10,500,82,0.5850902310176019,0.08630038555072111,65.02935838699341
158,2,0.5,0.1,10,500,118,0.6106843064009229,0.066739120440117,65.02935838699341
158,3,0.5,0.1,10,500,77,0.5892081994696107,0.10743025596841908,65.02935838699341
158,4,0.5,0.1,10,500,245,0.6104145762704185,0.06015698488759721,65.02935838699341
160,0,0.5,0.2,10,500,178,0.5944088344112999,0.051599369553671955,66.10362315177917
160,1,0.5,0.2,10,500,176,0.6057734936370414,0.07296192395849788,66.10362315177917
160,2,0.5,0.2,10,500,85,0.5735147340903693,0.09043419928203801,66.10362315177917
160,3,0.5,0.2,10,500,212,0.5976879338589802,0.0676640285471728,66.10362315177917
160,4,0.5,0.2,10,500,97,0.5921303912040901,0.06788626179107535,66.10362315177917
163,0,0.1,0.15,15,500,167,0.5391949707354412,0.08595921502624965,90.60819025039673
163,1,0.1,0.15,15,500,65,0.5886183413819439,0.09961751447810122,90.60819025039673
163,2,0.1,0.15,15,500,63,0.5851138869708082,0.13703771321566585,90.60819025039673
163,3,0.1,0.15,15,500,177,0.5929813475384087,0.06007846140155625,90.60819025039673
163,4,0.1,0.15,15,500,370,0.612536368508934,0.05769752335237578,90.60819025039673
161,0,0.1,0.05,15,500,99,0.586635291140618,0.09978964182598743,114.82034020423889
161,1,0.1,0.05,15,500,66,0.5848973054842952,0.10411745125056444,114.82034020423889
161,2,0.1,0.05,15,500,52,0.5655313447878023,0.12816965087462878,114.82034020423889
161,3,0.1,0.05,15,500,79,0.5930618757922523,0.08636856814843293,114.82034020423889
161,4,0.1,0.05,15,500,83,0.5878141328043612,0.09454106659603116,114.82034020423889
162,0,0.1,0.1,15,500,139,0.6017893094510915,0.0816985600665411,138.31542749404906
162,1,0.1,0.1,15,500,139,0.556887240413598,0.08518627542035244,138.31542749404906
162,2,0.1,0.1,15,500,86,0.5948252860215839,0.11026263808475889,138.31542749404906
162,3,0.1,0.1,15,500,181,0.5949093699191841,0.06733135996004141,138.31542749404906
162,4,0.1,0.1,15,500,25,0.5258530918798429,0.15364491432885874,138.31542749404906
165,0,0.2,0.05,15,500,60,0.5851431125604739,0.12239968075683978,131.21885819435118
165,1,0.2,0.05,15,500,92,0.5970838237296755,0.08435186017945194,131.21885819435118
165,2,0.2,0.05,15,500,171,0.6150128851517412,0.06957133121996566,131.21885819435118
165,3,0.2,0.05,15,500,213,0.6092396459006859,0.06512357926112648,131.21885819435118
165,4,0.2,0.05,15,500,115,0.5956507036201791,0.0813519865417699,131.21885819435118
168,0,0.2,0.2,15,500,281,0.6072217177499356,0.05568266664072734,112.59152255058288
168,1,0.2,0.2,15,500,158,0.6074540707601439,0.07292416550269536,112.59152255058288
168,2,0.2,0.2,15,500,233,0.6089073388111894,0.05699805683308379,112.59152255058288
168,3,0.2,0.2,15,500,137,0.6089212507929769,0.06637085338035913,112.59152255058288
168,4,0.2,0.2,15,500,200,0.6144968906113025,0.0697831824100468,112.59152255058288
164,0,0.1,0.2,15,500,102,0.5918565237270988,0.10711987389056102,139.53463826179504
164,1,0.1,0.2,15,500,33,0.5706938155353957,0.11441508706577398,139.53463826179504
164,2,0.1,0.2,15,500,77,0.5846746499784025,0.1169160853097462,139.53463826179504
164,3,0.1,0.2,15,500,199,0.5981658379305911,0.07155601033935385,139.53463826179504
164,4,0.1,0.2,15,500,265,0.6027662541902595,0.06876962604559314,139.53463826179504
166,0,0.2,0.1,15,500,178,0.6047745637479367,0.0752787170862065,139.57005820274352
166,1,0.2,0.1,15,500,195,0.6091458637276035,0.06462373602314557,139.57005820274352
166,2,0.2,0.1,15,500,64,0.5852980670805591,0.13162160069547021,139.57005820274352
166,3,0.2,0.1,15,500,177,0.5999743892757194,0.06168565371531591,139.57005820274352
166,4,0.2,0.1,15,500,155,0.6099472485902258,0.0675181194563225,139.57005820274352
167,0,0.2,0.15,15,500,177,0.5607902544479161,0.07065949829962498,130.36833610534669
167,1,0.2,0.15,15,500,89,0.5931874209948186,0.09957761794311971,130.36833610534669
167,2,0.2,0.15,15,500,225,0.5967743699444464,0.06655709044905332,130.36833610534669
167,3,0.2,0.15,15,500,145,0.6032436886648255,0.0904461833250582,130.36833610534669
167,4,0.2,0.15,15,500,268,0.612068885323544,0.06734910753670716,130.36833610534669
169,0,0.4,0.05,15,500,177,0.6079632911980978,0.06491688466440683,124.16930360794068
169,1,0.4,0.05,15,500,123,0.5961418117878686,0.0839118313377536,124.16930360794068
169,2,0.4,0.05,15,500,207,0.6080665342770053,0.07058169298866128,124.16930360794068
169,3,0.4,0.05,15,500,236,0.6021454490850654,0.06537505010196883,124.16930360794068
169,4,0.4,0.05,15,500,103,0.6158549208731909,0.1039883202184893,124.16930360794068
171,0,0.4,0.15,15,500,173,0.6093751764546,0.06653143651028506,129.32472352981569
171,1,0.4,0.15,15,500,127,0.6053678207656281,0.07807208929816406,129.32472352981569
171,2,0.4,0.15,15,500,179,0.5985429306574872,0.06052580899381496,129.32472352981569
171,3,0.4,0.15,15,500,187,0.6180770259115632,0.06795668795854996,129.32472352981569
171,4,0.4,0.15,15,500,164,0.6129790026723335,0.07529455970362711,129.32472352981569
170,0,0.4,0.1,15,500,106,0.5988956907287265,0.08606028974211981,135.37958421707154
170,1,0.4,0.1,15,500,130,0.6066641004983641,0.08763531056476184,135.37958421707154
170,2,0.4,0.1,15,500,358,0.6230343625656322,0.04597588116475071,135.37958421707154
170,3,0.4,0.1,15,500,124,0.6198813763402,0.0693248657180839,135.37958421707154
170,4,0.4,0.1,15,500,80,0.5774340855128302,0.12583352233561096,135.37958421707154
172,0,0.4,0.2,15,500,304,0.6187315062123587,0.05313762310785092,131.5155436038971
172,1,0.4,0.2,15,500,131,0.605318657864639,0.076319582143488,131.5155436038971
172,2,0.4,0.2,15,500,205,0.596591018278253,0.06687841094089794,131.5155436038971
172,3,0.4,0.2,15,500,203,0.6104124075295392,0.06594097590355047,131.5155436038971
172,4,0.4,0.2,15,500,282,0.6002055336340923,0.049194452999132214,131.5155436038971
173,0,0.5,0.05,15,500,242,0.6202036532566103,0.055454094840175334,132.7977334022522
173,1,0.5,0.05,15,500,210,0.5958482377952997,0.07654134881873131,132.7977334022522
173,2,0.5,0.05,15,500,138,0.5980324032176049,0.07280574712662168,132.7977334022522
173,3,0.5,0.05,15,500,221,0.6013929531432407,0.0646611023232542,132.7977334022522
173,4,0.5,0.05,15,500,174,0.6053241666540298,0.05839863756745257,132.7977334022522
174,0,0.5,0.1,15,500,173,0.6136249475652802,0.06274262246492784,137.56472640037538
174,1,0.5,0.1,15,500,228,0.615480038449673,0.05990222025236383,137.56472640037538
174,2,0.5,0.1,15,500,148,0.6118493400191806,0.0705478082258007,137.56472640037538
174,3,0.5,0.1,15,500,191,0.5976633527619993,0.06704289574056084,137.56472640037538
174,4,0.5,0.1,15,500,95,0.6065404186775637,0.08853347842077257,137.56472640037538
175,0,0.5,0.15,15,500,176,0.5912451621235099,0.05757919056811846,132.92501826286315
175,1,0.5,0.15,15,500,193,0.6004379916977747,0.05446625352842524,132.92501826286315
175,2,0.5,0.15,15,500,114,0.6212207275914247,0.06606353637438084,132.92501826286315
175,3,0.5,0.15,15,500,186,0.6082250240202236,0.0726262372409367,132.92501826286315
175,4,0.5,0.15,15,500,129,0.595438800429704,0.07224359577122137,132.92501826286315
176,0,0.5,0.2,15,500,78,0.5947506471997054,0.09219734613844247,135.93434057235717
176,1,0.5,0.2,15,500,208,0.6042731963906124,0.06706661853954579,135.93434057235717
176,2,0.5,0.2,15,500,155,0.6047827083258661,0.06093363015479043,135.93434057235717
176,3,0.5,0.2,15,500,165,0.6061251899289459,0.0664581390547284,135.93434057235717
176,4,0.5,0.2,15,500,182,0.6012637762899937,0.07140547666691825,135.93434057235717
182,0,0.2,0.1,25,500,119,0.5840339593691029,0.06456837468247209,226.2625862121582
182,1,0.2,0.1,25,500,123,0.6009570181205774,0.08402305105395792,226.2625862121582
182,2,0.2,0.1,25,500,237,0.5964188569241287,0.06039276561483035,226.2625862121582
182,3,0.2,0.1,25,500,166,0.6083288130602403,0.06348043578057798,226.2625862121582
182,4,0.2,0.1,25,500,176,0.6072033140183302,0.06241150431026218,226.2625862121582
180,0,0.1,0.2,25,500,299,0.576013218584739,0.05996875938460241,252.83066430091858
180,1,0.1,0.2,25,500,195,0.5994469498400806,0.07439632113275321,252.83066430091858
180,2,0.1,0.2,25,500,47,0.5350566869310361,0.15276545649769185,252.83066430091858
180,3,0.1,0.2,25,500,240,0.6164671514750697,0.04803239965168227,252.83066430091858
180,4,0.1,0.2,25,500,200,0.5741739632687217,0.06892502981227942,252.83066430091858
177,0,0.1,0.05,25,500,90,0.5989977247602379,0.1063931841503205,296.8257999420166
177,1,0.1,0.05,25,500,196,0.5990740260621547,0.06599840081744779,296.8257999420166
177,2,0.1,0.05,25,500,167,0.5993492260401753,0.07947061977404865,296.8257999420166
177,3,0.1,0.05,25,500,123,0.5581292490289068,0.08535807387035232,296.8257999420166
177,4,0.1,0.05,25,500,106,0.568334256544701,0.10500764300701046,296.8257999420166
178,0,0.1,0.1,25,500,285,0.6031213096513515,0.05972715251941836,356.36047859191893
178,1,0.1,0.1,25,500,153,0.6036489664107886,0.0880595541732001,356.36047859191893
178,2,0.1,0.1,25,500,152,0.5894858970212109,0.0881104721979074,356.36047859191893
178,3,0.1,0.1,25,500,164,0.5649574997385253,0.07913884131873837,356.36047859191893
178,4,0.1,0.1,25,500,169,0.5805865963302701,0.07960996187251906,356.36047859191893
179,0,0.1,0.15,25,500,202,0.6012890665851017,0.06826385080156447,364.41930546760557
179,1,0.1,0.15,25,500,235,0.6076076704887579,0.04925919355476878,364.41930546760557
179,2,0.1,0.15,25,500,116,0.5628070346759608,0.08644949691218655,364.41930546760557
179,3,0.1,0.15,25,500,195,0.5964020207038238,0.0699927013689534,364.41930546760557
179,4,0.1,0.15,25,500,80,0.5869710528130695,0.08344192325536211,364.41930546760557
181,0,0.2,0.05,25,500,145,0.5964180147777961,0.07354624925831993,353.0841861724854
181,1,0.2,0.05,25,500,160,0.5891421530760804,0.07909331297377112,353.0841861724854
181,2,0.2,0.05,25,500,102,0.5853513296013794,0.08753960964102439,353.0841861724854
181,3,0.2,0.05,25,500,203,0.5954626338990441,0.06539504979726339,353.0841861724854
181,4,0.2,0.05,25,500,246,0.5952899258736052,0.06796791774878072,353.0841861724854
186,0,0.4,0.1,25,500,367,0.6364470015332228,0.04637237074873224,299.75315113067626
186,1,0.4,0.1,25,500,137,0.6066395668275794,0.056489468821038426,299.75315113067626
186,2,0.4,0.1,25,500,196,0.6019126171185885,0.06326600780098596,299.75315113067626
186,3,0.4,0.1,25,500,305,0.6097465014089452,0.05422979598253765,299.75315113067626
186,4,0.4,0.1,25,500,199,0.5988441111921582,0.06785217582099391,299.75315113067626
183,0,0.2,0.15,25,500,228,0.6111631843099066,0.05419095330295421,362.9645757675171
183,1,0.2,0.15,25,500,243,0.5987577607626694,0.0699614079139937,362.9645757675171
183,2,0.2,0.15,25,500,295,0.6165874594392181,0.050599017720872025,362.9645757675171
183,3,0.2,0.15,25,500,175,0.5868290955127389,0.07417577597696592,362.9645757675171
183,4,0.2,0.15,25,500,118,0.6030674385670334,0.07619244836513414,362.9645757675171
184,0,0.2,0.2,25,500,234,0.5861019693925787,0.0714680254366813,361.18286027908323
184,1,0.2,0.2,25,500,206,0.6028161283098983,0.0624527398200305,361.18286027908323
184,2,0.2,0.2,25,500,208,0.5975832581535674,0.06303035258371222,361.18286027908323
184,3,0.2,0.2,25,500,241,0.6030557760639722,0.06106925817710678,361.18286027908323
184,4,0.2,0.2,25,500,280,0.6104763578481649,0.057868849920168476,361.18286027908323
187,0,0.4,0.15,25,500,323,0.6206199337132663,0.046926749851323724,327.82974791526794
187,1,0.4,0.15,25,500,379,0.6119242865663755,0.05384859388368203,327.82974791526794
187,2,0.4,0.15,25,500,135,0.5952227127917586,0.07081724344982747,327.82974791526794
187,3,0.4,0.15,25,500,222,0.608772801303926,0.061081818552331656,327.82974791526794
187,4,0.4,0.15,25,500,170,0.6090502711210578,0.0805612263951011,327.82974791526794
193,0,0.1,0.05,8,1000,126,0.6119570505273233,0.07761978632621727,87.59617228507996
193,1,0.1,0.05,8,1000,60,0.5534368625857824,0.10411415695031088,87.59617228507996
193,2,0.1,0.05,8,1000,38,0.5609289666314815,0.13057245541092163,87.59617228507996
193,3,0.1,0.05,8,1000,237,0.6044950508772363,0.06908547313003925,87.59617228507996
193,4,0.1,0.05,8,1000,60,0.5634620195315941,0.12194300442729995,87.59617228507996
185,0,0.4,0.05,25,500,121,0.5988659970712741,0.09292033095198113,352.97248821258546
185,1,0.4,0.05,25,500,135,0.60011709147399,0.08411362673125382,352.97248821258546
185,2,0.4,0.05,25,500,170,0.6151737691944261,0.06659888313703184,352.97248821258546
185,3,0.4,0.05,25,500,214,0.6159957637620388,0.057506744440653776,352.97248821258546
185,4,0.4,0.05,25,500,106,0.6025614619770965,0.07469148170714979,352.97248821258546
195,0,0.1,0.15,8,1000,171,0.5984269629652859,0.06285944714405521,45.33519382476807
195,1,0.1,0.15,8,1000,50,0.5926325416330626,0.1161047111772326,45.33519382476807
195,2,0.1,0.15,8,1000,59,0.5681879578793747,0.12270588628584356,45.33519382476807
195,3,0.1,0.15,8,1000,68,0.5879900587915063,0.09712384030457712,45.33519382476807
195,4,0.1,0.15,8,1000,53,0.5757690118886785,0.10676920739320406,45.33519382476807
188,0,0.4,0.2,25,500,229,0.6105582003677686,0.0560353510749543,230.1633586883545
188,1,0.4,0.2,25,500,199,0.6191487008845625,0.06256327848403667,230.1633586883545
188,2,0.4,0.2,25,500,202,0.6113936960106003,0.07609681308516793,230.1633586883545
